body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,physio_state
37.79,35.31,1019.29,63.66,3.13,2.08,2.34,21.35,5.04,7.14,166.5,93.33,Overexertion
38.31,20.92,1012.9,61.01,1.65,1.71,3.28,6.94,13.01,6.8,173.19,94.64,Overexertion
36.35,22.73,1025.09,77.51,0.09,0.0,0.07,15.66,5.82,14.19,112.41,86.6,Low oxygen state
36.95,21.44,992.66,39.49,0.11,0.1,0.13,-1.9,8.42,9.03,103.28,84.6,Low oxygen state
39.03,25.02,1028.56,33.18,0.18,0.15,0.07,6.97,6.7,15.04,81.31,98.31,Possible fever
36.57,16.67,1007.95,58.54,0.13,0.11,0.15,9.65,12.21,10.45,69.82,97.46,Normal
36.97,29.16,1005.72,48.36,0.23,0.14,-0.02,5.02,14.39,15.62,82.93,98.74,Stressed
38.97,35.09,1017.24,62.43,0.05,0.2,0.13,8.97,6.06,-0.05,106.27,97.08,Possible fever
38.14,20.19,998.61,49.7,0.11,0.07,0.04,13.72,9.83,9.86,105.23,96.12,Possible fever
37.48,36.18,1027.12,65.67,0.09,0.07,0.07,15.06,6.0,5.15,88.26,95.1,Dehydrated
36.86,31.31,1017.93,51.44,0.12,0.2,0.08,18.61,7.23,8.4,73.1,96.99,Normal
38.44,28.17,992.61,66.08,2.51,3.49,2.44,15.03,15.15,16.04,108.75,90.58,Overexertion
37.71,31.76,1025.7,69.12,0.05,0.04,-0.02,3.33,0.88,11.79,52.64,92.55,Fatigued
37.22,33.04,1023.87,58.62,0.1,0.05,0.08,9.01,8.74,5.59,115.07,91.87,Low oxygen state
36.71,22.84,1021.79,44.01,0.01,0.06,0.09,17.12,13.51,12.76,64.9,95.14,Fatigued
36.57,33.63,1013.15,39.46,0.0,0.08,0.05,9.89,10.74,10.88,69.9,94.91,Fatigued
38.21,34.84,1011.64,75.96,1.27,1.03,1.88,7.68,17.84,5.86,142.32,94.35,Overexertion
38.01,27.62,1015.1,72.96,0.15,0.08,0.14,5.68,13.45,12.31,100.04,97.28,Dehydrated
36.91,32.47,1014.85,78.01,0.11,0.12,0.09,12.59,6.42,9.29,77.09,96.72,Normal
36.81,29.63,1027.35,45.39,0.09,0.15,0.1,4.69,3.67,6.91,61.71,96.92,Normal
38.56,23.86,1004.76,67.36,3.34,2.81,2.24,11.99,11.9,8.95,139.81,93.78,Overexertion
38.1,21.63,1016.09,37.81,0.15,0.1,0.06,13.2,8.06,9.9,110.32,97.82,Possible fever
37.2,27.22,982.09,56.44,0.1,0.16,0.1,7.24,6.94,11.88,129.25,91.23,Low oxygen state
38.26,23.98,1015.55,70.61,0.14,0.1,0.05,10.18,8.32,13.71,100.5,96.93,Dehydrated
36.44,29.32,1012.46,53.22,0.08,0.11,0.05,10.03,12.78,13.55,104.69,88.78,Low oxygen state
39.46,34.05,1038.19,45.85,0.1,0.09,0.08,15.78,18.13,7.33,103.81,97.42,Possible fever
38.48,31.69,1014.1,47.58,0.12,0.08,0.05,2.14,8.96,12.37,83.2,96.01,Possible fever
36.5,13.8,1016.54,78.75,0.13,0.12,0.11,12.04,13.59,10.82,109.76,89.37,Low oxygen state
36.73,17.96,1036.92,75.65,0.07,0.03,0.06,12.59,8.4,17.39,63.26,92.67,Fatigued
37.76,20.89,992.91,47.66,3.49,2.24,1.43,14.42,9.23,11.89,201.68,95.35,Overexertion
38.41,30.9,1023.56,43.52,3.98,2.37,3.35,4.22,12.15,8.69,114.39,92.25,Overexertion
37.72,31.89,1009.76,62.48,0.16,0.12,0.11,3.79,6.79,3.26,112.15,96.46,Dehydrated
38.25,39.4,1025.79,37.36,1.6,1.6,3.98,5.31,9.43,7.64,177.53,91.65,Overexertion
38.89,30.65,1014.89,38.49,0.05,0.16,0.07,18.12,11.21,11.81,85.33,95.97,Possible fever
36.43,24.75,1000.84,66.43,0.09,0.07,0.05,12.11,6.23,4.5,67.43,92.64,Fatigued
36.27,32.48,1028.05,72.65,0.05,-0.04,0.05,15.32,6.65,8.64,64.0,94.45,Normal
38.04,23.94,991.36,33.95,1.83,3.13,2.02,12.12,12.34,10.62,130.57,97.37,Overexertion
38.08,31.1,1036.1,43.92,0.08,0.13,0.07,8.39,14.69,8.57,94.03,97.09,Dehydrated
38.6,30.45,1017.38,40.79,0.1,0.12,0.09,19.65,3.26,0.6,93.0,97.06,Possible fever
36.76,21.75,1005.08,32.69,0.32,0.14,0.21,0.95,8.3,19.74,102.96,97.74,Stressed
37.23,32.02,1023.01,68.5,0.02,0.06,0.1,14.57,1.83,6.02,56.86,94.21,Fatigued
36.96,33.17,1009.64,60.94,0.02,0.07,0.03,18.6,11.09,5.24,62.62,96.94,Fatigued
37.0,24.72,1019.16,79.19,0.06,0.08,0.03,11.15,10.79,1.24,97.46,92.49,Low oxygen state
38.55,29.37,1023.89,51.93,0.23,0.03,0.23,15.65,13.28,15.63,87.17,96.12,Possible fever
37.07,26.65,1012.06,72.93,0.2,0.08,0.11,12.61,11.84,6.04,66.78,97.47,Normal
37.01,28.31,1011.39,40.85,0.22,0.05,0.19,12.3,13.22,15.75,74.35,95.99,Normal
37.74,37.54,1017.5,38.97,0.16,0.04,0.06,18.87,8.35,19.71,91.07,96.22,Dehydrated
38.72,31.61,1038.4,37.31,0.06,0.1,0.07,15.96,11.1,7.83,104.71,95.55,Possible fever
36.8,22.48,1030.21,73.6,0.05,0.08,0.07,6.48,19.34,14.59,64.47,94.48,Fatigued
38.4,33.6,1003.63,49.39,0.09,0.12,0.1,9.54,7.98,4.86,92.75,97.4,Possible fever
38.03,24.62,1017.64,55.68,3.17,1.66,2.26,11.16,4.31,15.83,207.67,93.76,Overexertion
36.57,31.31,1013.75,39.93,0.09,0.12,-0.01,4.45,10.97,7.37,87.51,95.61,Normal
37.09,20.18,1014.65,41.05,0.08,0.07,0.14,7.23,12.75,13.04,61.9,97.78,Normal
36.72,34.48,1008.56,33.79,0.22,0.03,0.03,12.26,19.38,16.57,130.27,89.65,Low oxygen state
36.97,29.96,1004.71,64.8,0.08,0.12,0.14,15.65,17.79,3.92,108.93,90.54,Low oxygen state
37.45,33.18,1000.41,46.1,0.06,0.11,0.11,15.83,15.78,14.12,104.69,87.03,Low oxygen state
36.91,29.9,1008.63,41.89,0.06,0.12,-0.01,16.62,10.42,17.85,118.98,83.62,Low oxygen state
37.74,26.68,1008.4,63.16,2.46,2.47,2.08,12.0,12.59,13.12,173.6,95.8,Overexertion
36.39,24.51,985.69,45.11,0.01,0.13,0.03,18.03,4.93,6.64,80.43,95.32,Normal
37.85,23.99,1009.92,33.27,2.98,2.99,1.85,10.63,12.04,10.95,154.25,89.27,Overexertion
36.45,38.64,1005.18,79.55,0.25,0.11,0.14,14.01,11.64,10.89,84.32,96.95,Normal
36.94,22.08,998.1,62.93,0.0,0.01,0.15,16.65,9.84,12.76,111.5,88.4,Low oxygen state
37.36,36.43,1017.46,73.61,0.06,0.12,0.13,7.43,15.87,8.5,98.95,97.32,Dehydrated
39.06,25.59,1026.76,72.68,0.1,0.02,0.14,7.07,7.24,17.26,104.54,98.34,Possible fever
36.69,23.2,1019.08,58.13,0.21,0.19,0.17,16.71,9.42,12.08,77.16,96.79,Stressed
36.87,30.26,1009.49,71.04,0.0,0.09,0.06,12.12,4.61,10.89,56.26,94.39,Fatigued
37.66,28.14,1012.09,46.72,0.11,0.14,0.0,10.25,7.29,19.51,102.53,97.17,Dehydrated
38.45,35.48,1020.08,61.47,2.57,3.14,1.75,7.11,10.34,10.74,181.58,92.62,Overexertion
37.81,18.46,1012.83,30.35,1.77,3.01,1.62,7.36,8.55,9.58,165.5,92.96,Overexertion
36.78,26.94,1020.94,73.18,0.13,0.05,0.06,6.99,19.58,16.6,103.4,96.71,Stressed
36.51,27.16,1012.93,79.7,0.08,0.12,0.23,13.75,13.78,4.74,91.74,97.02,Stressed
36.51,26.64,1013.09,52.22,0.04,0.04,0.05,10.25,8.75,12.36,101.92,97.14,Low oxygen state
38.39,30.11,1005.47,32.46,0.05,0.14,0.11,15.49,15.65,9.28,98.19,96.83,Possible fever
36.84,35.32,1015.47,68.36,0.16,0.05,0.03,13.21,15.46,12.65,79.44,97.36,Normal
37.82,32.57,1026.74,30.53,0.14,0.12,0.09,10.63,10.04,6.41,94.82,97.2,Dehydrated
37.21,23.04,1033.18,55.3,0.11,0.09,0.1,10.68,6.9,9.37,81.67,97.4,Dehydrated
39.17,24.41,1015.78,79.12,1.58,2.24,2.54,7.82,9.85,16.01,161.77,92.61,Overexertion
37.35,27.38,1017.01,30.35,2.52,2.16,2.2,2.9,1.23,3.25,205.12,90.35,Overexertion
38.06,37.24,1021.05,73.04,0.1,0.04,0.09,0.59,1.72,6.75,91.7,97.84,Dehydrated
38.43,25.12,1021.71,61.84,0.09,0.13,0.15,14.82,8.63,11.5,80.36,96.03,Possible fever
38.93,30.62,999.26,78.75,2.21,1.09,3.47,9.78,6.75,20.47,172.44,92.67,Overexertion
37.65,30.15,999.46,79.7,3.35,1.46,2.17,6.6,6.08,4.15,183.21,86.63,Overexertion
37.72,27.06,1008.14,59.15,0.19,-0.0,0.1,18.09,8.18,5.74,112.23,95.6,Possible fever
38.11,22.94,1017.74,58.3,1.98,1.76,3.05,9.03,14.18,6.26,161.09,90.6,Overexertion
36.39,22.02,1039.21,44.06,0.08,0.01,0.08,3.97,6.85,11.52,81.95,98.27,Normal
37.51,30.5,997.93,69.29,0.03,0.06,0.06,1.91,7.08,10.34,54.53,94.42,Fatigued
37.16,27.22,1006.58,74.84,0.11,0.12,0.04,8.78,-0.01,3.25,109.58,95.85,Dehydrated
36.19,30.21,1024.14,58.41,0.24,0.11,0.13,8.06,8.84,3.51,109.95,90.29,Low oxygen state
36.94,25.79,1030.36,69.46,0.11,0.17,0.14,7.96,12.48,7.27,71.77,96.33,Normal
36.88,17.71,1015.86,30.83,0.09,0.17,0.16,5.08,11.29,19.89,93.79,97.0,Stressed
39.22,35.25,1011.35,31.31,0.14,-0.01,0.19,-0.8,4.93,13.93,87.74,98.27,Possible fever
36.94,29.52,1009.31,54.69,0.11,0.14,0.05,-2.18,9.91,4.14,119.32,89.65,Low oxygen state
37.1,27.6,1016.83,76.41,0.13,0.16,0.03,0.69,13.12,17.1,123.49,88.52,Low oxygen state
38.24,23.74,988.75,75.4,0.13,0.04,0.01,16.88,8.69,1.95,98.82,96.69,Dehydrated
36.81,30.9,1020.42,49.29,0.13,0.12,0.17,8.65,19.99,15.18,108.56,96.45,Low oxygen state
36.52,30.86,1017.39,35.36,0.01,0.04,0.09,11.54,10.91,8.31,64.27,95.38,Fatigued
37.66,23.82,1010.11,42.44,0.12,0.13,0.09,12.42,18.27,4.29,96.26,97.3,Dehydrated
37.0,34.97,1006.11,79.83,0.03,0.05,0.07,3.05,15.98,7.91,96.71,96.15,Dehydrated
36.64,28.2,1021.98,56.23,0.09,0.08,0.09,9.95,-3.59,7.79,58.63,96.42,Fatigued
37.24,29.34,997.8,69.97,0.01,0.08,0.03,8.13,16.95,6.0,54.84,93.28,Fatigued
36.78,27.91,999.84,47.74,0.17,0.08,0.16,8.32,13.29,13.0,96.93,90.32,Low oxygen state
36.98,29.32,999.6,63.54,0.06,0.1,0.08,10.3,2.87,12.72,60.2,97.09,Normal
38.31,27.24,999.52,49.57,0.11,0.11,0.05,5.41,5.73,13.35,94.59,96.53,Possible fever
38.99,26.99,1014.7,52.27,0.07,0.05,0.1,3.53,5.77,14.04,99.58,96.57,Possible fever
36.42,32.63,1022.62,51.38,0.05,0.03,0.07,12.72,9.95,17.44,75.51,97.93,Normal
38.01,28.11,1022.06,74.52,2.66,2.16,2.65,9.89,8.99,22.88,183.73,92.41,Overexertion
37.98,32.27,1010.27,61.77,0.18,0.09,0.1,8.06,9.33,7.94,92.43,97.56,Dehydrated
37.35,30.34,1014.21,77.34,0.07,0.04,0.04,7.67,14.42,13.71,55.55,93.79,Fatigued
38.74,25.77,1013.32,49.18,0.12,0.06,0.19,12.44,12.47,12.84,97.13,96.12,Possible fever
38.46,31.0,1004.19,51.21,3.15,2.21,3.45,14.56,15.6,13.87,144.64,95.39,Overexertion
38.05,22.25,990.4,32.82,1.02,3.5,2.2,13.24,16.08,12.15,207.05,91.85,Overexertion
38.08,29.82,1026.42,52.45,1.73,2.42,2.79,14.3,4.1,8.46,158.98,93.9,Overexertion
36.88,27.72,1005.09,57.35,0.18,0.1,0.13,4.5,11.7,16.9,104.55,95.9,Low oxygen state
37.09,27.72,1023.77,38.85,0.14,0.12,0.07,5.57,7.13,7.69,55.9,95.59,Normal
36.59,26.37,997.33,67.51,0.23,0.26,0.03,11.23,6.16,11.08,108.58,95.52,Stressed
38.4,30.02,1006.2,59.82,0.1,0.07,-0.03,15.41,9.58,13.01,85.47,96.33,Dehydrated
37.03,28.89,1031.07,39.04,0.01,0.15,0.13,14.01,10.97,12.71,135.68,90.58,Low oxygen state
36.92,26.7,1009.03,54.62,0.03,0.03,0.05,4.19,14.71,8.89,57.83,92.81,Fatigued
39.18,20.94,1024.13,70.98,0.12,0.09,0.09,0.08,14.86,12.34,96.91,98.17,Possible fever
36.49,36.42,1021.47,75.38,0.19,0.12,0.14,19.34,0.08,14.96,63.34,95.2,Normal
36.68,28.33,1019.72,78.02,0.08,0.11,0.04,5.01,4.83,-1.73,98.62,91.15,Low oxygen state
36.58,30.55,1023.48,63.06,0.17,0.11,0.17,8.91,6.92,17.77,58.4,95.43,Normal
37.04,28.59,1023.98,53.41,0.11,0.15,0.17,12.13,10.61,14.8,92.11,97.29,Stressed
37.39,25.67,1012.11,47.45,0.11,0.06,0.08,19.11,18.3,15.52,90.16,87.27,Low oxygen state
39.12,31.42,1010.52,71.31,0.06,0.12,0.2,11.62,12.63,9.69,93.02,96.28,Possible fever
38.68,22.95,1030.45,52.02,0.02,0.17,0.07,9.87,0.13,7.24,98.95,96.95,Possible fever
36.89,25.96,1014.68,33.44,0.08,0.06,0.08,4.41,9.69,1.01,67.5,93.92,Fatigued
37.17,22.72,1003.14,34.8,0.13,0.12,0.06,5.89,15.41,11.15,116.41,88.29,Low oxygen state
36.48,28.66,1020.78,63.05,0.06,0.14,0.11,4.56,8.03,11.52,119.25,91.76,Low oxygen state
37.91,23.8,999.49,53.97,0.15,0.1,0.04,5.19,11.99,9.21,96.99,97.82,Dehydrated
37.46,27.38,1016.82,68.02,2.83,3.72,2.25,7.91,12.96,13.02,153.98,93.31,Overexertion
36.37,30.51,1016.96,66.75,0.13,0.1,0.15,14.51,8.45,8.5,58.93,98.13,Normal
37.9,29.61,1012.72,36.37,0.15,0.04,0.17,17.5,11.47,7.61,100.64,96.73,Dehydrated
36.78,28.51,1003.7,46.83,0.07,0.31,0.01,5.91,10.63,2.61,96.04,98.13,Stressed
37.21,24.77,1029.48,40.47,0.07,0.18,-0.01,6.07,0.92,9.74,91.7,88.04,Low oxygen state
37.11,35.51,1004.76,71.42,0.21,0.17,0.03,6.38,2.28,3.07,79.04,98.23,Stressed
38.37,20.23,1018.31,75.02,0.15,0.08,0.17,19.54,-0.07,9.85,95.0,98.41,Possible fever
36.63,30.39,1014.45,62.37,0.06,0.11,0.2,7.84,7.98,11.91,80.96,96.34,Normal
36.78,20.83,1021.57,34.62,0.09,0.05,0.02,8.63,10.38,15.29,68.04,93.83,Fatigued
37.1,24.02,994.85,42.51,0.01,0.07,0.14,10.28,7.56,0.74,68.35,95.73,Normal
38.57,26.49,1021.58,36.11,0.12,0.08,0.12,1.1,10.08,12.52,94.25,98.24,Possible fever
37.08,28.72,1018.96,36.94,0.21,0.3,0.2,6.29,14.98,8.65,88.3,96.2,Stressed
37.08,36.47,1032.72,66.83,0.11,0.09,0.2,2.57,7.65,4.32,71.72,96.57,Stressed
36.24,29.02,1023.6,49.61,0.2,0.14,0.04,10.29,1.26,11.17,119.09,79.73,Low oxygen state
36.62,28.05,1023.27,76.52,0.1,0.08,0.06,16.78,8.67,7.63,113.39,90.07,Low oxygen state
36.71,30.88,1010.28,76.02,-0.01,0.15,0.19,13.76,5.75,10.97,100.03,95.69,Stressed
38.57,26.22,1006.34,56.21,0.01,0.07,0.07,10.75,2.23,11.36,90.22,95.44,Possible fever
38.47,25.59,1010.39,44.7,2.87,2.64,2.45,12.25,12.56,7.34,188.54,91.51,Overexertion
37.87,33.93,1002.78,59.76,0.11,0.09,0.04,6.73,6.87,10.19,73.74,99.94,Possible fever
37.28,32.8,999.71,68.13,0.02,0.05,0.12,12.37,14.52,17.11,88.2,96.47,Dehydrated
36.86,22.72,1009.23,38.46,0.09,0.04,0.06,1.79,6.81,12.25,63.19,94.0,Fatigued
36.96,26.93,1015.28,56.57,0.03,0.01,0.01,2.3,9.49,11.76,51.97,95.48,Fatigued
36.83,25.8,1010.51,70.16,0.05,0.01,0.05,2.31,8.86,10.72,65.81,94.49,Fatigued
36.64,27.85,1036.87,46.64,-0.0,0.09,0.08,16.96,7.63,4.42,89.75,97.67,Stressed
36.54,36.45,1005.03,61.41,0.17,-0.01,0.16,3.9,11.6,14.57,72.4,98.64,Normal
36.28,22.8,1013.15,53.12,0.16,0.15,0.27,11.41,14.38,1.38,96.61,97.51,Stressed
37.78,33.94,1013.98,39.29,0.07,0.01,0.13,12.88,12.54,6.6,98.99,95.94,Possible fever
37.03,31.47,1012.18,73.32,0.13,0.08,0.08,14.0,6.49,13.08,96.46,95.91,Dehydrated
36.53,28.82,1018.49,35.9,0.23,0.14,0.11,8.67,6.24,7.19,93.59,96.11,Stressed
36.89,27.48,1002.41,38.89,0.1,0.17,0.21,13.38,5.97,7.11,118.23,96.9,Stressed
36.05,28.52,1011.81,69.39,0.06,0.1,0.06,17.17,12.95,2.93,60.62,92.8,Fatigued
36.66,23.6,1008.47,54.31,0.19,0.02,0.04,12.56,11.53,9.98,122.12,96.69,Stressed
39.25,33.62,1014.92,72.34,0.08,0.0,0.12,2.43,7.07,18.74,101.27,96.35,Possible fever
38.17,29.97,1025.48,45.27,0.08,0.06,0.12,6.14,4.23,7.04,99.94,97.19,Dehydrated
36.86,25.68,1025.23,34.22,0.19,0.12,0.13,9.42,9.01,6.91,80.13,96.39,Normal
37.73,25.62,1003.52,37.99,0.1,0.11,0.17,16.26,7.32,15.48,101.03,97.46,Possible fever
36.82,32.69,1009.22,35.25,0.13,0.1,0.08,4.86,12.0,0.8,67.29,98.15,Normal
36.75,32.84,1017.65,64.83,0.16,0.19,0.23,11.16,16.42,6.77,73.93,98.42,Stressed
36.55,30.05,1014.94,44.02,0.09,0.06,0.08,13.6,15.35,14.95,113.5,81.14,Low oxygen state
37.64,18.66,1015.44,70.2,0.09,0.1,-0.03,12.04,10.95,5.78,94.97,97.25,Possible fever
37.91,25.42,1013.42,34.46,2.78,3.01,2.52,3.1,8.05,21.78,185.36,90.67,Overexertion
36.37,32.09,998.69,79.19,0.17,0.15,0.19,10.34,12.78,10.31,104.53,96.55,Stressed
37.46,22.12,1011.74,41.1,0.1,0.16,0.11,6.69,7.25,8.26,99.19,97.91,Dehydrated
36.71,26.56,1014.94,75.49,0.13,0.1,0.01,10.42,12.43,17.58,79.78,97.48,Normal
36.79,32.77,1026.22,44.59,0.0,0.05,0.05,9.86,21.43,14.44,68.39,92.18,Fatigued
38.18,27.14,1020.78,65.86,2.17,1.65,2.36,0.09,3.77,12.55,139.05,93.88,Overexertion
36.78,23.2,998.69,72.58,0.06,0.06,0.08,9.74,4.44,5.03,64.86,98.15,Normal
36.44,27.11,997.59,60.28,0.19,0.01,-0.02,16.01,10.33,5.4,103.98,95.5,Low oxygen state
38.24,21.01,1028.24,68.03,3.31,3.27,3.15,11.44,6.12,12.29,171.14,92.69,Overexertion
37.18,27.65,1009.83,64.81,-0.0,0.07,0.03,11.77,19.12,12.94,56.1,94.21,Fatigued
36.77,34.48,1012.67,51.94,0.16,0.23,0.23,13.5,9.3,-1.38,112.26,96.69,Stressed
38.87,34.48,1026.44,73.78,0.12,0.05,0.18,2.79,1.87,15.84,95.88,95.1,Possible fever
36.55,25.41,994.86,67.01,0.06,0.07,0.08,3.35,14.64,5.85,104.2,80.29,Low oxygen state
38.14,24.72,1004.24,62.33,1.92,3.04,0.85,14.29,13.03,8.48,174.52,91.91,Overexertion
38.51,19.26,1031.27,74.71,0.05,0.13,0.15,4.33,12.56,13.52,103.6,95.32,Possible fever
36.78,33.62,1030.1,51.19,0.22,0.09,0.21,6.29,1.82,9.49,101.48,95.82,Stressed
37.76,16.71,1027.66,68.08,2.14,1.73,1.21,7.07,16.14,7.75,183.99,93.86,Overexertion
36.7,27.1,1008.46,75.6,0.14,0.07,-0.05,9.64,-1.28,14.76,101.63,96.7,Stressed
38.12,30.38,994.67,37.1,0.09,0.12,0.08,7.8,10.69,11.93,95.7,98.15,Dehydrated
36.78,23.84,1008.86,72.49,0.15,0.09,0.17,6.62,1.95,18.05,54.11,97.6,Normal
36.87,25.68,1014.59,78.45,0.22,0.12,0.15,14.16,1.16,6.9,89.45,96.13,Stressed
37.04,31.7,1017.69,76.13,0.15,0.1,-0.02,13.1,14.16,4.33,69.85,96.96,Normal
37.08,26.33,1035.37,60.74,0.16,0.14,0.14,5.88,2.05,15.78,123.8,97.93,Stressed
36.88,22.23,1019.14,32.07,0.21,0.22,0.02,9.65,9.6,10.47,79.89,96.37,Stressed
37.49,17.46,1017.82,58.6,0.19,0.1,0.13,9.02,7.18,12.8,67.04,98.44,Normal
37.92,23.75,1005.83,30.81,2.79,2.02,2.03,13.46,7.49,14.96,153.92,94.25,Overexertion
37.04,33.36,1003.91,74.9,0.17,0.08,0.07,4.44,14.04,11.45,68.19,97.02,Normal
37.8,27.05,1011.94,58.79,0.12,0.06,0.12,10.49,5.79,8.59,84.91,98.8,Possible fever
37.17,23.85,1003.93,70.05,0.04,0.09,0.08,12.21,10.05,14.18,51.31,96.3,Fatigued
36.75,31.68,1010.27,39.91,0.21,0.12,0.15,10.0,16.09,13.09,96.83,86.66,Low oxygen state
36.62,19.55,1018.45,78.48,0.17,0.13,0.02,12.6,15.83,3.53,110.44,86.16,Low oxygen state
36.47,17.95,1018.8,43.23,0.17,0.05,0.07,3.45,1.33,8.06,97.54,97.61,Stressed
37.93,23.63,1015.57,76.72,0.14,0.12,0.13,4.39,1.19,-0.78,95.8,98.49,Possible fever
38.32,23.3,1034.99,34.79,2.43,1.89,2.02,1.13,19.5,1.96,148.93,90.47,Overexertion
37.2,28.32,1020.25,57.06,0.15,0.07,0.21,4.11,13.0,5.52,92.77,97.91,Stressed
37.04,29.53,1010.07,54.65,0.13,0.12,0.15,23.75,10.25,14.15,98.99,87.21,Low oxygen state
36.83,29.04,999.34,51.43,0.22,0.15,0.07,17.47,12.4,9.3,92.91,96.64,Stressed
37.03,23.42,1004.7,55.77,0.11,0.18,0.13,4.71,0.82,16.16,90.69,98.29,Dehydrated
37.31,29.62,1032.35,73.78,0.02,0.05,0.1,5.8,3.5,16.6,98.61,97.51,Dehydrated
39.19,27.76,1007.22,45.44,0.08,-0.03,0.12,11.98,2.67,-1.78,85.85,97.21,Possible fever
38.24,29.07,1015.06,55.73,0.18,0.07,0.08,15.89,7.71,8.59,98.48,97.33,Dehydrated
38.0,23.19,996.21,36.81,2.38,3.87,1.5,7.81,11.53,0.87,156.93,92.23,Overexertion
36.42,24.33,1011.65,67.09,0.12,0.19,0.12,3.66,10.85,12.74,77.51,96.61,Normal
37.44,32.75,1011.61,46.8,0.01,0.05,0.02,14.85,5.14,0.23,99.18,95.95,Dehydrated
37.02,29.76,1005.45,46.76,0.1,0.19,0.11,5.7,8.06,0.53,58.75,96.71,Normal
36.86,36.23,1017.33,78.98,-0.04,0.06,0.09,15.99,3.95,14.24,107.87,88.8,Low oxygen state
36.77,22.67,997.06,62.83,0.1,0.14,0.01,8.5,11.0,18.73,86.45,96.32,Normal
36.86,21.26,995.2,73.51,0.17,0.09,0.1,17.0,14.69,12.52,83.72,84.96,Low oxygen state
37.06,31.58,1022.5,42.83,-0.01,0.08,0.13,16.17,7.18,13.28,112.73,87.94,Low oxygen state
37.18,16.02,1013.53,41.88,0.12,0.06,0.08,11.73,8.99,8.69,107.47,85.36,Low oxygen state
37.06,22.31,1003.57,76.5,0.15,0.16,0.11,5.12,15.61,10.73,103.74,97.7,Stressed
38.47,31.93,1013.45,46.8,0.12,0.13,0.18,12.93,5.12,16.32,86.57,97.25,Possible fever
36.73,25.29,999.49,61.99,0.07,0.1,0.14,11.68,12.76,4.98,110.94,94.78,Low oxygen state
36.34,24.45,1020.76,78.66,0.1,0.08,0.05,9.4,7.16,10.58,106.04,86.94,Low oxygen state
38.1,25.16,1020.03,42.71,0.12,0.16,0.15,21.25,21.97,10.95,90.92,97.92,Dehydrated
36.65,26.13,998.7,47.9,0.11,0.2,0.12,7.11,9.43,6.93,91.48,96.31,Stressed
38.36,25.51,1014.88,79.3,0.15,0.08,0.12,11.66,4.65,8.92,94.44,96.73,Possible fever
36.98,25.74,1026.52,73.95,0.11,0.06,0.05,15.3,6.55,10.4,68.92,97.28,Fatigued
37.02,24.96,1013.91,37.84,0.02,0.07,0.06,8.25,5.43,14.74,56.8,94.0,Fatigued
36.74,36.52,1026.15,38.16,0.04,0.11,0.15,11.65,16.58,5.42,100.72,98.09,Low oxygen state
36.67,26.93,1017.71,53.29,0.04,0.03,0.09,-2.05,10.72,8.94,67.54,97.14,Normal
37.73,44.42,1009.67,79.56,0.06,0.09,0.07,8.66,18.15,14.63,98.0,95.92,Dehydrated
36.67,24.76,1016.78,59.45,0.17,0.11,0.16,7.21,11.45,4.44,89.48,90.39,Low oxygen state
36.49,17.96,1003.41,52.0,0.07,0.03,0.11,18.83,14.98,12.26,67.69,98.33,Normal
38.59,28.5,1017.71,52.45,2.44,1.94,2.63,13.71,10.15,8.78,162.16,94.48,Overexertion
37.14,26.69,1014.4,66.54,0.06,0.02,0.04,20.1,14.12,16.17,54.14,92.33,Fatigued
38.66,30.84,1014.97,43.37,0.08,0.08,0.05,19.77,15.02,2.69,110.59,96.98,Possible fever
37.34,35.77,1012.53,70.42,0.13,0.01,0.18,5.13,17.27,17.61,84.9,96.48,Dehydrated
38.99,19.79,1015.62,45.1,2.85,2.63,2.27,13.0,7.19,9.81,191.74,94.62,Overexertion
38.4,24.08,1008.44,41.08,0.11,0.1,0.04,13.5,6.06,14.6,86.77,98.69,Possible fever
38.38,28.55,1012.21,67.85,3.44,1.67,2.66,11.32,19.93,8.8,154.17,92.44,Overexertion
36.56,28.2,1010.18,31.84,0.08,0.08,0.12,9.26,9.64,15.61,107.6,85.87,Low oxygen state
38.64,33.02,1015.47,68.7,0.07,0.1,0.09,-0.63,4.53,3.97,101.74,98.51,Possible fever
36.79,33.58,1020.48,70.43,0.18,0.1,0.08,11.71,15.03,12.24,79.47,84.53,Low oxygen state
37.76,32.07,999.05,37.32,2.03,2.08,3.39,3.54,2.75,14.53,156.96,98.08,Overexertion
38.51,34.05,1019.09,70.41,0.07,0.14,0.02,5.02,15.04,8.33,73.76,95.69,Possible fever
36.94,38.25,1013.51,31.43,0.11,0.24,0.09,20.94,4.08,18.81,95.51,97.85,Stressed
36.66,32.1,1012.12,62.63,0.16,0.12,0.12,7.14,-3.4,4.8,74.64,95.49,Normal
36.71,23.27,997.83,61.99,0.26,0.3,0.1,12.01,16.03,2.99,100.9,95.65,Stressed
38.78,28.8,1008.0,63.19,0.01,0.07,0.17,12.76,19.13,0.02,83.34,99.14,Possible fever
36.71,25.09,1005.22,65.93,0.13,0.09,0.11,3.82,12.23,6.76,78.2,95.01,Normal
36.6,36.03,1019.37,43.72,0.16,0.15,0.04,5.79,11.15,13.62,76.93,98.2,Normal
