body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,activity_label
37.47,17.97,1015.1,50.4,2.41,2.14,4.29,572.29,202.15,343.78,133.74,98.41,Running
36.65,19.23,1012.28,63.22,4.49,3.9,2.67,466.3,258.43,264.17,151.59,95.56,Running
36.91,30.49,1007.45,39.37,0.12,0.04,0.12,6.28,4.91,2.43,74.4,97.9,Resting
36.6,24.53,1010.69,62.92,1.52,2.84,2.43,512.05,490.76,406.81,142.09,98.42,Running
36.5,31.0,1028.24,51.7,0.08,0.07,0.02,9.09,10.52,9.39,72.82,97.51,Sedentary
37.25,24.01,1011.2,78.86,0.09,0.08,0.04,1.98,6.69,1.63,61.47,96.12,Sleeping
36.58,21.79,1001.12,49.67,1.99,3.01,3.73,351.04,714.52,476.57,163.34,97.88,Running
36.71,24.26,1027.86,30.27,0.1,0.17,0.13,4.66,16.84,17.6,60.13,96.02,Resting
36.84,13.61,1030.79,51.88,0.07,0.07,0.11,8.59,9.23,15.6,57.27,95.26,Resting
36.58,19.18,1036.31,58.83,0.04,0.08,0.16,16.45,15.41,16.31,80.61,96.02,Resting
37.03,30.8,1014.23,49.31,2.83,3.75,2.46,440.41,243.92,445.89,124.04,98.14,Running
36.86,33.64,1014.45,42.09,1.31,1.08,1.16,132.35,110.74,123.22,89.44,94.64,Walking
37.17,27.73,1016.44,68.26,0.1,0.03,0.15,8.1,10.28,4.16,81.98,96.23,Sedentary
36.66,30.9,1002.65,34.04,0.85,1.37,1.0,130.23,182.66,95.4,99.44,96.95,Walking
36.59,32.16,1000.31,79.28,0.08,0.05,0.09,0.11,5.44,1.97,55.07,96.09,Sleeping
36.98,33.45,1011.93,45.38,4.07,2.27,2.65,506.6,332.66,579.36,148.6,96.94,Running
37.01,31.33,1011.0,43.02,0.03,0.06,0.01,2.7,3.53,0.76,44.47,96.16,Sleeping
37.04,32.69,994.17,76.67,-0.01,0.07,0.06,6.26,6.27,10.81,51.75,96.05,Sleeping
36.7,35.41,1008.74,79.15,0.21,0.05,0.03,5.05,14.13,10.96,60.21,94.49,Resting
36.95,25.01,1026.77,42.73,-0.0,0.14,0.07,7.96,12.78,15.08,65.18,97.33,Resting
36.86,26.79,1020.05,34.6,0.1,0.09,0.07,3.28,15.17,8.61,75.76,95.03,Sedentary
37.21,22.58,1011.89,40.43,1.11,1.06,1.13,12.07,82.32,81.57,100.99,97.82,Walking
36.87,23.78,1013.56,68.17,3.78,1.91,2.61,109.76,477.87,319.21,149.86,96.67,Running
37.55,30.73,1020.92,31.61,4.11,2.54,3.06,481.18,387.07,392.84,142.85,96.21,Running
37.47,29.31,1012.92,69.75,0.05,0.07,0.03,2.19,5.82,7.59,56.06,97.89,Sleeping
36.66,37.37,1009.84,38.64,0.16,0.13,0.14,10.85,12.3,8.9,78.73,96.96,Sedentary
37.14,35.2,1015.66,60.97,0.1,0.04,0.1,9.15,12.77,7.08,73.05,97.94,Sedentary
36.62,24.24,1017.38,51.97,3.04,4.7,4.97,346.63,430.75,159.99,133.51,96.77,Running
37.11,19.06,1000.72,57.15,0.04,0.09,-0.01,5.18,9.63,9.72,62.04,96.73,Sleeping
36.02,35.77,1023.97,48.91,0.1,0.04,0.12,9.64,12.22,15.71,63.73,98.01,Resting
36.75,25.22,998.88,39.34,0.09,0.05,0.08,7.12,0.02,3.4,48.59,96.23,Sleeping
36.54,32.67,1002.71,41.49,0.14,0.07,0.08,5.96,-1.02,9.46,72.6,96.29,Sedentary
36.91,28.5,1012.51,74.4,1.17,1.0,0.4,132.95,148.96,143.19,84.47,96.72,Walking
36.42,22.94,1013.17,69.36,0.92,1.02,1.38,123.62,136.83,120.05,103.14,97.59,Walking
36.59,30.29,1011.61,65.46,1.29,1.96,1.65,130.08,106.53,117.44,101.3,96.64,Walking
37.7,26.88,1014.25,74.23,-0.02,0.14,0.14,10.85,7.99,6.15,49.6,97.76,Resting
36.62,36.58,1001.8,70.35,-0.04,0.05,0.13,17.25,12.07,10.26,60.62,97.28,Resting
37.13,27.42,1004.82,62.86,0.09,0.04,0.1,14.93,5.46,5.53,60.96,96.24,Resting
36.63,25.9,1012.09,30.21,0.95,0.21,1.41,168.96,131.23,191.24,97.34,97.51,Walking
36.58,23.79,986.81,59.82,2.83,3.43,1.73,508.33,388.78,364.62,162.18,97.22,Running
36.84,31.8,1020.34,75.38,0.73,0.86,1.28,217.26,175.83,135.53,93.02,97.01,Walking
36.42,30.53,1018.46,38.98,0.03,0.05,0.02,7.76,9.25,9.48,53.63,95.98,Sleeping
37.07,20.18,1021.59,43.83,0.06,0.11,0.09,6.67,6.88,15.92,67.43,98.7,Sedentary
36.48,30.85,1028.18,46.8,0.02,0.04,0.05,7.04,5.05,5.59,49.39,97.89,Sleeping
36.97,39.11,1021.07,36.04,0.92,1.84,1.41,138.64,86.72,99.64,109.16,97.9,Walking
36.55,31.66,1016.02,45.84,0.84,1.56,0.21,93.3,105.06,110.48,95.3,96.56,Walking
36.57,29.95,1005.24,78.11,0.13,0.16,0.06,5.15,9.31,15.64,59.33,97.02,Sedentary
36.59,28.68,1016.33,56.98,0.07,0.06,0.02,1.8,15.03,6.38,65.23,96.37,Sedentary
37.18,38.83,1019.85,63.22,0.07,0.01,0.08,7.36,12.62,10.26,63.76,97.49,Sedentary
36.43,37.31,1017.03,33.12,0.15,0.04,0.13,12.19,10.83,9.61,72.67,97.65,Sedentary
36.5,23.99,1006.49,54.02,2.28,1.5,4.69,242.82,544.66,370.75,139.75,97.01,Running
36.82,20.03,1015.79,57.93,0.14,0.04,0.11,10.24,11.89,0.66,62.93,99.57,Resting
36.92,30.22,1019.05,39.53,0.06,0.02,0.04,2.36,7.09,5.24,42.14,97.78,Sleeping
36.7,30.4,1023.82,45.39,0.06,0.07,0.12,7.49,17.43,7.14,77.17,97.75,Sedentary
36.65,29.06,1030.1,44.69,3.83,3.53,3.7,391.21,469.67,345.9,195.29,95.84,Running
36.92,13.56,1006.89,30.15,0.05,0.07,-0.01,8.96,2.91,6.41,50.49,97.23,Sleeping
36.38,31.97,1000.87,44.02,2.53,3.81,4.95,390.85,284.78,519.38,129.06,99.71,Running
36.3,31.52,1013.72,67.14,0.09,0.07,0.01,4.25,3.73,3.59,48.09,95.78,Sleeping
37.19,22.53,1025.51,51.53,0.13,0.12,0.03,5.03,8.09,9.75,68.56,97.44,Sedentary
37.1,23.68,981.5,71.86,0.12,0.17,0.1,10.46,-0.73,5.31,70.26,97.86,Resting
36.69,20.13,1016.09,62.84,0.12,0.12,0.11,11.82,15.06,8.75,75.86,96.88,Sedentary
36.86,24.19,1004.6,77.0,0.12,0.14,0.12,9.19,14.35,12.48,75.94,96.99,Resting
36.72,33.07,1018.7,56.01,1.51,3.02,3.04,313.96,676.44,465.2,180.41,99.04,Running
36.83,15.96,998.18,77.51,0.06,0.13,0.08,8.07,3.49,6.12,81.7,96.14,Sedentary
37.0,23.12,1015.01,70.07,1.9,1.59,0.94,220.65,114.59,174.77,100.49,98.46,Walking
37.09,27.42,1020.69,70.9,0.05,0.13,0.03,8.41,9.06,17.59,69.11,95.33,Sedentary
37.05,34.49,1007.93,46.09,0.83,3.03,3.32,610.45,391.48,375.81,148.8,96.85,Running
36.8,30.11,1015.04,78.84,2.71,2.75,3.92,439.64,436.33,414.71,146.55,96.74,Running
37.31,38.61,998.2,76.92,0.08,0.06,0.11,9.98,8.1,12.19,60.65,97.84,Sedentary
36.61,24.83,994.7,51.19,0.03,0.06,0.08,5.94,-1.51,4.48,55.41,97.06,Sleeping
37.03,27.58,1001.1,60.87,0.13,0.08,0.17,11.01,12.15,7.95,84.02,96.11,Resting
36.96,24.38,1016.11,72.85,1.21,0.86,1.25,18.33,104.21,142.39,94.9,96.02,Walking
36.9,27.55,995.97,36.34,0.03,0.05,0.07,4.8,5.58,9.2,38.03,97.8,Sleeping
37.07,27.66,1026.14,42.97,1.28,1.18,0.81,74.56,122.88,71.96,100.18,97.19,Walking
37.09,26.69,1023.97,76.17,0.02,0.03,0.13,7.35,15.24,12.57,67.64,97.09,Resting
36.66,33.12,1006.77,60.43,0.15,0.18,0.16,6.49,11.76,4.35,59.65,97.15,Resting
37.11,29.07,1029.38,37.74,2.63,4.2,2.32,234.69,500.52,363.44,158.27,97.89,Running
36.97,24.09,1010.58,70.33,0.07,-0.0,0.04,4.46,7.92,3.67,77.88,96.72,Sedentary
36.71,26.12,1001.57,65.53,0.03,0.05,0.05,3.65,1.64,3.8,49.91,95.41,Sleeping
36.67,30.98,1016.52,55.18,0.11,0.1,0.12,4.35,8.88,4.4,68.35,96.59,Resting
37.02,29.52,1011.13,57.41,0.7,1.89,1.24,165.84,197.29,163.92,97.15,95.95,Walking
36.96,29.64,1003.63,72.61,0.1,0.03,0.05,7.34,10.49,2.38,48.61,97.34,Sleeping
37.11,32.0,999.12,37.63,0.02,0.04,0.11,16.45,-2.77,11.68,62.22,97.56,Resting
36.53,20.65,997.49,66.13,0.03,0.07,0.06,5.05,4.94,5.59,54.62,95.97,Sleeping
37.06,36.67,1020.11,57.34,0.01,0.09,0.11,1.03,8.81,13.63,63.84,97.53,Sedentary
37.2,26.83,996.44,60.5,3.92,2.51,3.27,188.94,399.09,455.62,162.27,98.43,Running
36.66,21.89,1010.23,49.61,1.47,2.38,3.7,289.51,381.71,416.48,145.49,96.93,Running
36.85,27.35,1002.65,59.22,2.59,3.17,3.45,407.34,579.07,476.64,121.96,95.72,Running
36.87,31.5,1015.16,31.46,1.16,1.8,1.28,25.09,89.59,123.6,98.28,96.5,Walking
36.59,31.47,1014.96,39.97,0.19,0.12,0.14,3.22,7.69,10.87,78.1,97.49,Resting
36.69,27.12,1016.39,55.91,0.09,0.02,0.04,4.72,5.88,8.29,70.35,95.56,Sedentary
36.64,18.23,1008.49,40.97,2.43,2.82,3.08,483.56,471.58,536.23,122.23,96.92,Running
36.74,27.92,1019.97,70.54,3.1,2.34,4.05,567.59,431.89,421.4,127.59,97.17,Running
37.03,27.02,1009.13,61.39,0.18,0.11,0.12,14.47,6.79,11.73,65.93,95.72,Resting
36.88,31.77,1023.71,39.81,1.06,1.25,0.92,105.47,131.38,140.88,99.17,97.49,Walking
36.64,22.36,1011.23,63.04,-0.02,0.03,0.06,1.21,8.68,5.6,52.15,95.72,Sleeping
36.54,21.54,1018.21,47.2,3.13,2.22,1.25,370.73,253.24,609.73,160.22,97.21,Running
36.91,26.42,1028.72,76.47,0.07,0.0,0.07,1.71,10.75,1.61,53.16,95.61,Sleeping
36.99,31.76,1010.19,69.03,0.07,0.08,0.13,10.17,14.54,20.94,64.41,96.49,Resting
36.71,29.69,1019.89,45.15,0.12,0.08,0.07,14.76,8.61,8.96,78.3,97.52,Resting
36.68,36.4,997.79,72.09,2.02,2.17,0.8,148.67,188.4,105.38,100.02,97.03,Walking
36.92,27.06,1024.4,44.29,0.06,0.11,0.07,8.81,6.3,5.64,51.78,96.67,Sedentary
36.92,32.35,996.82,59.79,0.04,0.08,0.06,7.64,9.36,9.79,57.61,96.8,Sedentary
36.83,20.64,1020.46,61.62,0.03,0.06,0.07,10.94,19.32,6.08,60.95,97.65,Resting
36.98,29.58,1010.19,52.93,0.1,0.06,0.06,1.13,5.66,5.46,48.03,97.25,Sleeping
36.45,34.74,1009.48,64.52,1.35,1.1,1.92,118.42,83.65,94.86,83.88,98.38,Walking
37.08,27.83,1001.67,60.79,0.15,0.02,0.14,7.11,4.51,7.01,60.72,98.06,Resting
36.59,22.59,996.71,47.45,3.61,4.29,2.47,383.27,255.35,416.65,144.5,97.71,Running
36.35,20.74,1014.65,34.61,1.12,0.84,1.09,126.94,83.94,117.58,116.61,98.63,Walking
36.69,26.01,1006.88,40.3,0.03,0.06,-0.01,3.58,3.68,5.73,53.14,98.4,Sleeping
36.98,33.01,1012.35,66.19,1.98,4.39,3.63,612.65,512.62,326.1,147.92,97.42,Running
36.76,27.48,1004.85,73.8,0.08,0.09,0.06,13.57,9.64,15.82,61.53,95.57,Resting
37.29,17.11,1007.11,71.44,2.3,2.21,2.34,538.4,401.6,256.35,96.65,97.33,Running
36.91,27.71,1014.43,39.0,0.08,0.17,0.13,6.9,5.15,18.63,68.06,96.92,Resting
37.31,36.48,1028.31,42.81,0.06,0.07,0.07,1.71,5.33,4.6,46.52,95.82,Sleeping
36.82,28.54,998.1,50.29,1.55,1.91,1.12,169.54,81.69,148.85,80.9,96.8,Walking
36.88,28.62,1011.79,51.94,2.32,3.42,4.01,441.94,222.81,445.57,141.13,96.61,Running
36.85,27.23,1010.93,79.23,-0.08,0.03,0.06,11.9,5.14,9.84,61.79,95.71,Sedentary
36.65,30.86,1016.21,38.43,0.04,0.11,0.09,15.71,6.81,13.43,69.28,97.21,Resting
37.13,35.75,1018.79,62.54,0.08,-0.02,0.01,4.31,1.07,1.92,56.1,97.81,Sleeping
36.65,23.2,1007.96,62.17,1.77,3.78,3.09,593.12,314.11,350.03,171.91,96.35,Running
36.69,33.09,1015.37,64.14,0.13,0.08,0.08,4.38,2.87,9.34,70.06,97.29,Resting
36.61,36.95,1007.84,40.61,2.2,2.87,2.93,590.48,218.6,415.67,144.97,95.63,Running
36.82,37.02,1006.52,59.09,0.04,0.11,0.14,10.19,5.8,16.43,58.48,97.65,Resting
36.51,32.14,1018.68,36.32,1.45,0.97,1.28,149.41,87.52,65.99,85.62,95.91,Walking
36.68,31.27,997.53,73.83,0.48,1.1,1.22,88.82,114.13,74.7,105.91,95.89,Walking
36.21,26.99,1019.85,58.91,2.68,3.41,2.93,366.17,401.18,374.32,160.2,96.58,Running
36.88,28.25,1014.54,74.35,0.32,0.88,1.28,125.94,95.91,106.52,91.54,96.4,Walking
36.58,41.37,1018.69,53.93,0.13,0.11,0.09,18.97,1.96,7.99,70.01,95.96,Resting
37.17,27.86,1019.57,44.49,1.56,1.3,1.1,152.86,39.79,147.3,95.21,96.09,Walking
37.19,23.48,1020.37,79.64,0.1,0.14,0.1,20.35,13.86,1.63,66.57,97.26,Resting
36.82,20.35,1005.49,63.38,0.09,0.14,0.11,5.32,10.68,13.02,61.35,98.11,Resting
37.03,29.67,998.75,36.88,0.04,0.13,0.04,11.97,7.04,13.05,66.42,97.15,Sedentary
36.94,24.75,1024.09,56.67,0.07,0.07,0.04,6.84,6.53,9.99,55.29,98.09,Sleeping
37.08,37.01,1019.59,68.06,0.11,0.03,0.11,4.03,-0.0,3.45,56.17,96.98,Sleeping
36.83,26.92,1029.73,58.66,1.77,1.45,1.4,124.71,109.53,67.26,86.52,98.55,Walking
36.9,35.35,1008.11,42.5,0.05,0.15,0.14,15.49,12.8,7.44,72.02,97.24,Resting
36.85,32.78,1007.43,43.17,0.08,0.04,0.09,1.78,0.73,6.66,40.42,95.8,Sleeping
36.52,24.87,1004.55,33.36,2.52,4.57,2.05,555.11,469.44,371.46,132.56,96.62,Running
36.81,41.77,1017.14,59.47,1.23,0.69,0.76,170.9,141.82,105.81,89.85,97.78,Walking
37.03,19.1,1011.13,54.42,0.01,0.2,0.1,-1.29,19.48,12.41,64.71,98.51,Resting
36.96,34.61,1020.15,77.35,0.03,0.11,0.07,12.58,9.93,8.39,75.87,97.91,Resting
36.69,23.16,1023.32,30.95,0.12,0.07,0.08,16.69,2.83,5.25,70.99,96.79,Sedentary
36.92,21.28,1023.21,61.99,0.08,0.02,0.07,11.68,6.46,0.93,47.72,96.41,Sleeping
37.24,28.04,1015.6,36.23,1.25,1.05,0.91,81.63,171.68,131.49,81.79,97.23,Walking
36.87,25.31,997.42,38.54,0.1,0.07,0.08,5.62,2.95,11.65,76.28,97.84,Sedentary
37.02,25.79,1016.41,72.09,0.17,0.09,0.11,7.59,3.67,-5.53,68.68,97.37,Resting
36.93,24.36,997.32,76.77,4.01,3.13,1.54,343.83,386.15,505.9,150.46,96.92,Running
37.16,32.16,1004.24,37.55,2.52,3.05,3.69,533.98,514.7,434.92,138.17,97.7,Running
37.0,43.5,1002.97,37.79,1.61,1.2,1.37,115.81,167.72,119.41,98.97,95.21,Walking
37.04,28.95,1018.66,57.71,2.26,1.23,2.48,391.34,450.45,549.23,151.62,96.73,Running
36.52,11.89,1004.11,70.55,0.15,0.08,0.13,11.3,0.29,9.36,61.19,97.48,Resting
36.78,34.48,1009.98,54.87,0.09,0.08,0.15,7.53,2.05,6.87,71.91,99.0,Sedentary
37.04,28.49,1000.68,57.5,3.91,2.96,2.31,191.14,398.77,339.18,168.15,97.73,Running
37.12,31.43,1018.5,58.88,3.29,2.91,2.26,480.26,317.88,463.45,140.53,97.62,Running
36.72,42.6,1004.56,43.66,0.07,0.09,0.08,3.4,3.0,6.25,64.95,97.3,Resting
36.77,20.22,1014.63,37.61,0.1,0.06,0.09,9.36,9.93,4.3,69.83,95.97,Sedentary
36.96,23.01,1028.08,44.12,-0.01,0.06,0.0,4.88,5.72,8.54,69.32,97.83,Sedentary
36.39,33.26,1005.45,53.58,1.9,1.04,0.86,68.04,152.04,122.56,103.06,98.05,Walking
36.63,21.3,1002.74,53.65,0.04,0.08,0.13,7.75,11.52,12.28,73.63,97.34,Sedentary
36.8,30.88,1009.95,68.62,0.98,1.5,1.59,106.71,139.89,98.47,109.03,97.84,Walking
36.85,30.72,1018.62,71.57,0.08,0.04,0.05,2.8,2.85,1.8,47.47,96.95,Sleeping
37.24,18.59,1000.1,64.8,2.54,2.42,4.57,231.22,460.25,299.36,158.69,98.48,Running
36.23,23.34,1005.82,36.33,2.88,4.14,3.57,351.09,297.64,563.06,154.67,96.87,Running
36.65,30.43,1004.51,75.96,1.7,1.03,1.09,107.31,162.13,148.93,83.33,95.76,Walking
36.95,22.84,1044.17,31.86,1.04,1.77,1.41,103.64,105.78,94.04,93.02,95.79,Walking
37.15,16.25,1023.75,49.94,1.01,1.1,0.95,138.1,104.97,183.78,99.44,96.95,Walking
36.83,22.77,1008.47,73.4,0.05,0.16,0.14,12.81,10.56,12.93,80.06,97.78,Resting
36.79,21.33,1024.91,36.97,0.1,0.08,0.03,9.2,1.73,3.22,47.47,96.99,Sleeping
36.74,31.14,997.18,60.9,0.14,0.13,0.07,10.38,16.58,4.86,50.07,96.9,Resting
36.86,21.45,1022.36,65.23,0.02,0.05,0.14,13.99,8.0,10.26,57.45,96.45,Sedentary
37.0,30.39,1020.44,70.79,0.08,0.05,0.1,15.53,8.29,3.01,75.73,97.35,Sedentary
36.89,20.26,1029.6,50.78,0.08,0.05,0.05,5.04,4.13,5.62,43.53,96.13,Sleeping
36.37,24.83,1009.6,35.83,0.1,0.04,0.02,6.82,0.01,4.63,43.27,96.39,Sleeping
36.66,31.98,1025.06,74.44,2.6,2.63,2.02,337.23,144.22,583.06,131.63,95.42,Running
36.63,16.64,1019.79,54.38,0.82,1.16,1.63,131.22,107.79,86.55,94.27,98.05,Walking
36.78,29.87,1008.94,49.74,0.05,0.07,0.05,2.23,1.58,0.97,55.31,96.07,Sleeping
36.87,17.36,1018.59,35.66,0.15,0.08,0.03,9.57,2.48,9.3,60.48,95.82,Sedentary
37.0,17.22,1014.33,53.15,1.27,0.48,1.24,119.61,116.1,187.53,111.89,97.54,Walking
36.39,20.45,1017.39,63.27,2.86,4.88,3.41,184.36,546.24,484.6,139.39,97.28,Running
37.03,32.86,1017.42,58.24,0.04,0.07,0.04,3.04,6.95,2.58,48.71,97.51,Sleeping
37.21,20.94,1017.76,47.84,2.9,3.87,2.15,446.01,482.43,284.08,152.97,96.85,Running
37.11,26.03,1018.85,31.37,3.49,1.87,3.01,127.59,425.8,482.57,134.05,96.65,Running
36.61,24.98,1025.53,67.32,0.06,0.01,0.06,13.07,3.0,10.4,68.84,97.58,Sedentary
36.75,26.69,1017.86,49.91,0.04,0.15,0.14,5.83,11.58,11.01,74.26,96.17,Resting
36.41,37.7,1026.6,64.59,0.04,0.05,0.05,0.89,2.15,6.51,49.64,96.66,Sleeping
36.4,21.67,1002.03,61.37,0.1,0.06,0.12,8.38,10.43,4.88,59.18,96.23,Sedentary
36.84,20.71,1014.0,36.11,3.67,1.51,2.69,478.78,310.06,446.02,129.27,98.01,Running
36.91,27.2,1012.97,52.88,0.06,0.12,0.05,10.4,3.81,7.27,68.97,98.09,Sedentary
36.54,33.99,1024.77,42.32,0.02,0.11,0.03,14.44,0.7,10.33,79.22,97.11,Sedentary
36.94,21.56,999.48,56.94,0.13,0.1,0.07,2.31,10.75,8.33,69.67,96.0,Resting
36.5,24.32,1015.83,79.35,0.01,0.05,0.07,5.65,4.8,8.63,48.88,97.8,Sleeping
37.25,19.81,1021.99,77.36,0.09,0.12,0.08,12.79,7.67,14.68,72.48,96.65,Resting
36.43,27.04,999.2,43.14,0.96,1.46,1.37,129.48,110.6,209.04,88.51,95.91,Walking
36.6,25.31,1018.64,46.46,0.13,0.09,0.05,2.58,7.78,11.7,60.02,97.01,Sedentary
37.1,27.43,1024.86,42.34,0.09,0.04,0.07,7.23,7.82,3.8,47.76,98.36,Sleeping
36.88,20.39,1007.6,46.2,0.17,0.12,0.12,9.49,7.27,15.87,71.13,96.8,Resting
36.93,33.93,1031.41,79.46,0.12,0.09,0.06,3.37,10.97,3.48,75.47,97.27,Sedentary
36.46,26.72,1008.64,55.47,0.05,0.05,0.05,10.31,6.11,7.26,46.48,95.51,Sleeping
36.24,20.3,1029.32,37.62,1.13,1.2,1.63,120.07,81.24,123.22,100.78,95.8,Walking
36.87,32.66,1012.53,32.49,1.71,0.99,1.49,164.77,125.91,106.29,75.9,97.97,Walking
36.99,29.11,1021.0,44.13,0.69,0.91,1.17,176.13,47.1,86.98,73.43,98.82,Walking
37.25,27.39,989.21,71.49,0.01,0.09,0.05,8.68,9.53,3.6,81.13,96.83,Sedentary
36.66,13.81,1003.5,48.34,3.3,3.36,3.2,308.91,578.0,279.09,151.37,97.1,Running
36.84,30.53,1005.41,77.48,0.02,0.05,0.02,6.32,5.73,7.52,71.12,97.08,Sedentary
36.77,30.31,1017.17,76.02,2.85,1.61,2.93,392.26,305.23,296.72,125.28,97.8,Running
37.04,26.25,1012.95,66.97,0.93,0.7,0.73,133.84,106.42,172.79,92.09,96.4,Walking
37.27,30.5,992.92,35.57,0.1,0.07,0.06,6.06,6.24,3.08,53.99,97.65,Sleeping
36.58,26.97,1009.46,43.76,0.18,0.12,0.0,6.3,7.94,14.84,70.25,97.24,Resting
36.44,26.2,1033.02,48.44,-0.0,0.08,0.02,7.89,4.06,5.35,73.8,97.48,Sedentary
37.1,24.37,1014.54,34.14,0.1,0.03,0.1,17.57,18.72,5.19,51.46,95.82,Resting
36.62,29.78,1002.59,54.93,0.07,0.18,0.1,9.61,5.18,3.59,66.76,97.32,Resting
36.62,25.64,1019.17,44.48,0.05,0.04,0.1,5.57,3.68,4.43,46.71,97.84,Sleeping
36.38,25.54,1022.28,45.53,1.04,0.81,1.53,157.7,87.78,151.72,98.1,96.53,Walking
36.92,24.75,1002.17,79.19,0.05,0.09,0.04,7.13,4.0,4.08,46.7,96.97,Sleeping
36.6,15.25,1017.44,79.51,0.11,0.07,0.1,6.37,10.36,10.22,75.06,96.67,Sedentary
37.26,26.2,1003.15,77.86,0.08,0.1,0.06,8.15,2.35,8.58,53.05,97.61,Sleeping
36.8,28.37,1011.34,65.8,1.32,1.35,1.31,223.35,157.55,126.81,101.17,96.84,Walking
36.66,23.1,1018.03,72.44,0.07,0.06,0.07,5.58,3.92,3.0,47.4,97.0,Sleeping
36.95,24.72,1020.58,54.98,0.01,0.04,0.04,4.23,7.03,3.42,45.09,95.72,Sleeping
37.03,25.53,1014.19,40.82,0.36,0.86,1.91,137.37,133.8,59.5,85.67,96.68,Walking
36.92,34.63,1004.05,74.51,-0.0,0.08,0.06,-0.23,16.02,11.46,67.65,95.44,Sedentary
36.31,33.69,1012.29,78.64,1.26,1.22,1.39,112.72,107.53,129.0,91.26,97.48,Walking
37.11,27.23,1009.0,56.08,1.65,3.05,3.76,508.12,631.08,575.36,138.44,98.12,Running
36.65,19.91,1014.16,39.57,0.04,0.06,0.06,2.61,4.0,3.86,44.72,95.39,Sleeping
36.43,29.99,1030.14,41.23,1.19,1.23,1.19,131.71,131.68,154.7,93.74,96.54,Walking
37.15,25.36,1012.29,41.85,1.9,3.16,2.99,302.08,512.67,309.06,137.89,99.35,Running
37.26,13.79,1019.3,73.75,0.01,0.06,0.04,2.53,4.99,3.9,42.61,94.69,Sleeping
36.18,32.96,1010.4,33.95,0.04,0.02,0.04,4.88,1.6,6.64,49.56,94.87,Sleeping
36.55,34.44,1010.32,73.58,1.19,1.11,1.57,82.28,84.18,154.85,101.33,95.69,Walking
36.59,28.6,1017.01,54.8,1.0,0.54,0.95,133.51,116.13,119.72,113.34,97.71,Walking
37.21,33.53,1017.94,57.16,3.62,2.82,4.2,390.41,638.76,616.08,154.49,97.35,Running
36.89,32.7,1012.59,74.12,0.07,0.13,0.04,10.98,9.0,10.74,68.85,96.71,Sedentary
36.52,33.35,1019.24,76.95,0.02,0.09,0.02,7.95,6.62,5.41,50.97,97.16,Sleeping
36.97,25.29,1010.13,66.81,0.03,0.09,0.04,5.34,2.68,7.94,50.08,96.6,Sleeping
36.5,30.73,1025.1,43.95,3.44,4.26,4.09,398.75,395.46,198.95,161.1,97.75,Running
36.88,26.42,1036.7,71.56,2.14,2.3,3.08,273.97,480.18,295.83,148.09,98.38,Running
36.65,32.83,1024.01,43.38,0.11,0.14,0.07,10.58,8.82,7.46,64.91,95.19,Resting
36.98,24.04,1003.76,44.79,0.06,0.09,0.08,15.52,7.9,4.67,60.05,95.05,Resting
36.53,34.17,1026.74,61.09,3.73,4.33,2.56,523.29,340.58,363.68,170.03,95.93,Running
36.97,32.72,1018.37,45.65,1.71,1.51,0.98,119.57,144.22,36.74,89.3,95.97,Walking
36.9,27.0,1010.11,76.39,1.78,3.75,2.35,437.11,378.62,329.46,168.42,96.42,Running
37.05,23.36,1020.1,77.33,0.13,-0.02,0.13,8.0,10.03,6.05,60.81,98.12,Resting
36.3,38.52,1011.5,36.62,0.1,0.03,0.07,5.74,14.48,5.38,74.88,97.33,Sedentary
36.52,20.46,992.76,42.71,0.09,0.08,0.07,2.9,13.38,6.51,59.51,99.41,Sedentary
36.59,34.43,1010.52,72.17,0.09,0.06,0.06,7.06,4.95,7.2,68.43,96.97,Sedentary
36.94,29.17,1005.63,71.46,2.31,3.34,1.75,461.82,333.69,444.91,164.23,97.05,Running
37.18,27.39,1031.14,60.37,0.07,0.11,0.03,9.41,11.34,5.27,78.43,95.48,Sedentary
37.17,20.8,1024.55,48.24,0.02,0.06,0.06,7.02,6.66,10.02,45.03,97.76,Sleeping
37.26,22.25,1015.39,53.61,1.56,1.39,0.95,151.36,100.31,159.78,88.31,97.53,Walking
36.61,24.14,1007.79,54.2,1.8,5.24,3.59,636.59,355.72,257.89,148.25,98.76,Running
36.99,19.75,1004.21,45.38,1.05,1.5,1.01,47.42,117.77,96.12,100.65,96.61,Walking
36.73,25.14,1012.23,59.29,1.48,1.34,1.03,111.17,84.11,143.02,71.11,97.0,Walking
36.54,29.72,1005.1,79.07,0.98,0.84,1.04,162.06,60.5,82.99,80.0,95.79,Walking
36.72,37.01,997.07,56.86,2.35,2.78,1.68,539.71,268.19,169.96,150.89,97.96,Running
36.19,22.82,1009.55,53.98,0.06,0.15,0.08,4.05,11.15,8.8,78.54,96.23,Sedentary
37.1,29.96,1021.44,68.97,1.69,0.54,1.66,101.7,92.49,112.87,105.0,97.6,Walking
36.51,31.25,1016.73,51.53,0.04,0.07,0.01,0.61,5.4,6.22,47.96,96.95,Sleeping
37.3,31.61,1007.37,37.23,0.81,1.19,0.74,121.36,84.31,154.85,97.49,96.89,Walking
